rollout/exploration_rate,rollout/tel_total,rollout/steps,time/time_elapsed,rollout/tran_total,rollout/tran_mean,rollout/agents_survived,time/fps,time/total_timesteps,time/episodes,rollout/distance_travelled,rollout/ho_prob,rollout/ep_len_mean,rollout/tel_mean,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
0.850432,13.415611559828927,29,284,21.91756950314524,0.7557782587291463,1,27,7872,468,514.1191366149222,0.7931034482758621,16.96,0.4626072951665147,36.56058664,1.5830085277557373,0.05,7371
0.849178,39.37019838108524,18,286,15.691669229926811,0.8717594016626006,1,27,7938,472,406.20438325972407,0.7222222222222222,16.94,2.1872332433936243,36.57162502,1.2076818943023682,0.05,7437
0.848608,15.47244248021737,9,287,7.866388265467141,0.8740431406074601,1,27,7968,476,219.3121450422507,0.6666666666666666,16.62,1.719160275579708,35.87283077000001,1.501235842704773,0.05,7467
0.8474299999999999,15.353191316394138,29,290,23.044640431967583,0.7946427735161236,1,27,8030,480,564.3857587755647,0.7931034482758621,16.68,0.5294203902204875,36.33111464,1.2338228225708008,0.05,7529
0.8469169999999999,10.769767449352887,7,291,6.5324596994298885,0.933208528489984,1,27,8057,484,184.6103455834714,0.2857142857142857,16.66,1.5385382070504126,36.26384414,1.415340781211853,0.05,7556
0.8454160000000001,18.528076219152318,12,294,11.296974554853442,0.9414145462377869,1,27,8136,488,323.335823784784,0.75,17.12,1.5440063515960265,36.98802117,1.3810640573501587,0.05,7635
0.843516,41.71907713134437,19,297,17.33033319812739,0.9121227999014416,1,27,8236,492,443.57381019832025,0.5789473684210527,17.41,2.1957409016497036,37.71076134999999,1.6933574676513672,0.05,7735
0.8423379999999999,12.656776383928596,11,300,10.630887284369894,0.9664442985790813,1,27,8298,496,293.76470275596006,0.6363636363636364,17.08,1.1506160349025996,38.06501604,1.0484715700149536,0.05,7797
0.8414640000000001,11.088302959041782,3,301,2.8327106102381583,0.9442368700793861,1,27,8344,500,99.67653980301615,0.6666666666666666,16.81,3.6961009863472607,38.35460528,1.4710291624069214,0.05,7843
0.839906,9.935518887283024,5,304,4.698797963118728,0.9397595926237455,1,27,8426,504,149.40860250669402,0.4,17.04,1.9871037774566047,40.23834092,1.2049005031585693,0.05,7925
