rollout/tel_mean,time/fps,rollout/ho_prob,rollout/ep_rew_mean,rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/tran_mean,time/time_elapsed,train/learning_rate,train/n_updates,train/loss
0.0014342366179649437,8,0.9310344827586207,61.45188951000001,0.9186420000000001,27.96,4282,156,0.9999999984395961,489,0.05,3781,1.1723829507827759
0.00011925430465081108,8,0.6551724137931034,60.402535470000004,0.9165899999999999,27.95,4390,160,0.7178365190474206,502,0.05,3889,1.22299063205719
4.275663336287746,8,0.4482758620689655,60.37042979999999,0.9148040000000001,27.69,4484,164,0.9666631656411901,515,0.05,3983,1.0114365816116333
0.03514158511816557,8,0.8148148148148148,61.66042701000001,0.9125620000000001,27.7,4602,168,0.9976930760822246,528,0.05,4101,1.032641887664795
5.83936375749062,8,0.5862068965517241,62.37422937,0.9105670000000001,27.63,4707,172,0.9310263800735762,540,0.05,4206,1.1150703430175781
0.02087850266685934,8,0.8275862068965517,62.73152682999999,0.9083249999999999,27.68,4825,176,0.8633128512975435,552,0.05,4324,1.2791136503219604
0.0764011922134477,8,0.6551724137931034,63.73263118999999,0.9065390000000001,27.42,4919,180,0.7023075994481638,562,0.05,4418,1.1348330974578857
2.0635937571653056,8,0.7241379310344828,64.00303909999998,0.9049240000000001,27.11,5004,184,0.9323445060249801,571,0.05,4503,1.1598938703536987
0.002206408541434342,8,0.7931034482758621,64.10573144999998,0.9026440000000001,27.23,5124,188,0.8320174321857817,584,0.05,4623,1.202845573425293
0.000629326514676297,8,0.4827586206896552,63.999627170000004,0.9009149999999999,27.01,5215,192,0.8689788706554403,595,0.05,4714,1.2314019203186035
0.806902324570425,8,0.7222222222222222,62.023878999999994,0.899414,26.68,5294,196,0.9333333228629014,603,0.05,4793,1.3200132846832275
0.1538533983849466,8,0.6875,62.38994307,0.8974570000000001,26.61,5397,200,0.9330689409234029,614,0.05,4896,1.3029241561889648
0.0036642176822970396,8,0.7586206896551724,62.73763239,0.895424,26.58,5504,204,0.9999651815379519,626,0.05,5003,1.294379711151123
6.015415726637527,8,0.25,62.73960226,0.893619,26.47,5599,208,0.9333333333333332,636,0.05,5098,1.3347489833831787
0.00013387270712227558,8,0.896551724137931,61.513116870000005,0.8913390000000001,26.53,5719,212,0.7983501732591821,649,0.05,5218,1.48963463306427
6.586190452084043e-06,8,0.7241379310344828,61.56775914999999,0.889363,26.4,5823,216,0.6864969809724465,661,0.05,5322,1.3175206184387207
3.8195225437017994e-05,8,0.7586206896551724,61.18233759999999,0.8870830000000001,26.4,5943,220,0.8317202806066621,674,0.05,5442,1.328438639640808
0.0025537522755093157,8,0.8275862068965517,63.03160947000001,0.8848030000000001,26.43,6063,224,0.9514205345200571,687,0.05,5562,1.2669651508331299
0.023969860977557798,8,0.8275862068965517,61.846395570000006,0.8829030000000001,26.25,6163,228,0.8175582990360915,698,0.05,5662,1.2875313758850098
0.0029586772418600123,8,0.7586206896551724,60.00240625000001,0.880737,26.19,6277,232,0.8333732765656383,711,0.05,5776,1.3104630708694458
0.6283474568475069,8,0.5862068965517241,60.029701,0.878476,26.44,6396,236,0.7333333333333334,724,0.05,5895,1.2229692935943604
1.6225552715087657,8,0.7586206896551724,59.74435089000001,0.876196,26.59,6516,240,0.8310260556350789,738,0.05,6015,1.3184294700622559
5.76472992920433e-07,8,0.6875,60.60080179999999,0.874163,26.85,6623,244,0.9666665735382979,750,0.05,6122,1.0533010959625244
1.7202833745094854,8,0.7142857142857143,59.74367713000001,0.871902,26.95,6742,248,0.9180871979475124,764,0.05,6241,1.0327825546264648
2.142652663502375,8,0.5517241379310345,60.434145709999996,0.869622,27.0,6862,252,0.7356499961386977,777,0.05,6361,1.382228136062622
3.8083016639302385,8,0.6206896551724138,62.28000577999999,0.8674559999999999,26.94,6976,256,0.7000000000000001,790,0.05,6475,1.3468111753463745
0.18968446090483848,8,0.6956521739130435,61.8057662,0.8655559999999999,26.86,7076,260,0.8666666631098958,802,0.05,6575,1.4131596088409424
0.5265374884984648,8,0.56,62.08679928000001,0.8634280000000001,27.04,7188,264,0.9999992130644187,815,0.05,6687,1.2828742265701294
1.5272864522259133,8,0.8275862068965517,60.38358314999999,0.8615279999999998,26.86,7288,268,0.9333333212025489,826,0.05,6787,1.2857353687286377
0.9296909803436745,8,0.8275862068965517,59.10178604,0.8592479999999999,27.01,7408,272,0.7333333333345441,839,0.05,6907,1.3563249111175537
0.7859832176972413,8,0.7931034482758621,58.25395210000001,0.856968,27.03,7528,276,0.8310211260902868,852,0.05,7027,1.292702317237854
7.1101946773859575e-06,8,0.4,56.00793794000001,0.8553150000000002,26.96,7615,280,0.848624805822718,861,0.05,7114,1.4418421983718872
0.38311426539885857,8,0.4482758620689655,56.13867646,0.8532440000000001,27.2,7724,284,0.9999992925442843,873,0.05,7223,1.112869143486023
0.5282661023990868,8,0.6896551724137931,56.20181530000001,0.85104,27.16,7840,288,0.9655278706118929,885,0.05,7339,1.1754951477050781
0.6094247383794956,8,0.6551724137931034,56.56614339,0.849007,27.32,7947,292,0.9663982940449061,898,0.05,7446,1.4580259323120117
0.0020484733758042157,8,0.8421052631578947,57.62883581000001,0.8469169999999999,27.63,8057,296,0.8023122036996474,910,0.05,7556,1.1622234582901
0.00021483334950201378,8,0.8275862068965517,58.3911272,0.844732,27.75,8172,300,0.7333333333333334,922,0.05,7671,1.4588723182678223
0.518426220947017,8,0.5517241379310345,59.01045225,0.842452,27.88,8292,304,0.9666632542390613,935,0.05,7791,1.1720201969146729
1.0426358557293878,8,0.5862068965517241,60.433440950000005,0.840419,28.0,8399,308,0.9976923926913296,948,0.05,7898,1.52711820602417
0.12088202026862073,8,0.8275862068965517,59.108045600000004,0.838329,27.9,8509,312,0.7824858538746918,960,0.05,8008,1.3675085306167603
0.04202898535229951,8,0.8235294117647058,59.54757414999999,0.836277,27.94,8617,316,0.932347274508051,972,0.05,8116,1.3059128522872925
9.673370349484396e-07,8,0.4482758620689655,61.0187377,0.8339970000000001,27.94,8737,320,0.9666237487304296,986,0.05,8236,1.469397783279419
5.47126189062731,8,0.5862068965517241,60.133579409999996,0.8317169999999999,27.94,8857,324,0.9329887484078206,999,0.05,8356,1.3745040893554688
0.9099476241267774,8,0.7931034482758621,60.44829817000001,0.829437,28.14,8977,328,0.8494129350855507,1013,0.05,8476,1.2973610162734985
0.0005719664761940636,8,0.6896551724137931,61.027040070000005,0.8273660000000002,28.09,9086,332,0.9996954325170764,1026,0.05,8585,1.2329624891281128
0.01979004967355515,8,0.7931034482758621,61.12635248000001,0.8253900000000001,27.94,9190,336,0.8175582974486374,1037,0.05,8689,1.1544017791748047
0.3481514824627452,8,0.7241379310344828,61.75322301,0.823224,27.88,9304,340,0.8630077684294575,1051,0.05,8803,1.3092082738876343
1.424114233790608,8,0.5862068965517241,62.30591625,0.8209820000000001,27.99,9422,344,0.8491090630004301,1064,0.05,8921,1.2759259939193726
5.6272525389434126e-05,8,0.5172413793103449,64.29522533999999,0.818721,27.99,9541,348,0.9304621756490249,1076,0.05,9040,1.0551713705062866
9.202853148528292e-05,8,0.6551724137931034,63.09003428,0.8164410000000001,27.99,9661,352,0.966657964426077,1089,0.05,9160,1.3311750888824463
4.044345394425081,8,0.6896551724137931,61.59722215000001,0.814275,27.99,9775,356,0.9976884913259294,1101,0.05,9274,1.0545352697372437
0.0014658616334077342,8,0.3793103448275862,63.10004064999999,0.811995,28.19,9895,360,0.9801294892666998,1115,0.05,9394,1.0590741634368896
1.0447043203898912e-05,8,0.7586206896551724,62.68501712000002,0.809924,28.16,10004,364,0.9988612048361677,1127,0.05,9503,1.0488132238388062
0.03641616428082562,8,0.8275862068965517,63.825647010000004,0.807701,28.33,10121,368,0.966666654378301,1140,0.05,9620,1.3979792594909668
0.07987967647579125,8,0.896551724137931,64.41247383000001,0.8055350000000001,28.27,10235,372,0.8839152771676936,1152,0.05,9734,1.2650442123413086
0.0005870413061400092,8,0.6206896551724138,64.26038037,0.8032549999999999,28.27,10355,376,0.8342746984975666,1166,0.05,9854,1.59377121925354
0.5507014454137827,8,0.6206896551724138,64.86033993999999,0.8011840000000001,28.49,10464,380,0.8646989575927355,1178,0.05,9963,1.4525864124298096
0.17877257351461492,8,0.6,64.88295774999997,0.799398,28.34,10558,384,0.9991239714506156,1188,0.05,10057,0.9966513514518738
0.345175958112911,8,0.8275862068965517,64.39899505,0.797118,28.38,10678,388,0.9333253002817942,1201,0.05,10177,1.248764991760254
0.039190769516189584,8,0.7931034482758621,64.26964433,0.795218,28.31,10778,392,0.9324504637364854,1212,0.05,10277,1.2971538305282593
0.3194916104704973,8,0.7241379310344828,63.52257019,0.7933560000000001,28.19,10876,396,0.9999546225860133,1224,0.05,10375,1.0486899614334106
0.0006067229195243811,8,0.8275862068965517,63.17431040999999,0.7910759999999999,28.24,10996,400,0.9657906379090293,1240,0.05,10495,1.1861155033111572
5.146082856503729,8,0.6551724137931034,61.99859858999999,0.7887959999999999,28.24,11116,404,0.9976871006652166,1256,0.05,10615,1.422516942024231
0.267679786996158,8,0.6206896551724138,62.59821342,0.786516,28.37,11236,408,0.7508708388397739,1272,0.05,10735,1.3380160331726074
2.4017830077430595,8,0.7857142857142857,62.82162326000002,0.784559,28.3,11339,412,1.0,1283,0.05,10838,1.428206443786621
0.0026510138203300307,8,0.896551724137931,62.10229209999999,0.782659,28.22,11439,416,0.965856315351911,1296,0.05,10938,1.219298243522644
2.3526257834455993,8,0.7142857142857143,61.39587603,0.78112,27.83,11520,420,0.7511694818211826,1305,0.05,11019,1.1779975891113281
0.4853910164346884,8,0.7586206896551724,61.56375405000001,0.779049,27.72,11629,424,0.9333325477465994,1318,0.05,11128,1.3458882570266724
0.6936471439062252,8,0.8421052631578947,62.384021190000006,0.776959,27.62,11739,428,0.8336233099580553,1330,0.05,11238,1.3796929121017456
0.17466580130916115,8,0.7241379310344828,62.800677619999995,0.7747170000000001,27.71,11857,432,0.9307173374962637,1343,0.05,11356,1.4927284717559814
6.372430858434876,8,0.5862068965517241,62.33657466,0.7724369999999999,27.87,11977,436,0.9330289371334622,1357,0.05,11476,1.2836058139801025
0.5159563765633955,8,0.7586206896551724,61.555876100000006,0.7703469999999999,27.83,12087,440,0.7508966905394455,1370,0.05,11586,1.2521686553955078
1.2562446457610692,8,0.6896551724137931,61.15487835999999,0.768067,27.85,12207,444,0.9160795203049519,1382,0.05,11706,1.117071509361267
7.054441098892821e-05,8,0.8888888888888888,59.37413387999999,0.765977,27.76,12317,448,0.9657906378860143,1394,0.05,11816,1.00203537940979
0.10643135784474299,8,0.6551724137931034,59.48663775,0.7636970000000001,27.76,12437,452,0.6667022702427282,1407,0.05,11936,1.1405706405639648
2.716898980313986,8,0.7241379310344828,59.923965200000005,0.7617020000000001,27.67,12542,456,0.9634937067711108,1418,0.05,12041,1.103585958480835
0.11958472473670499,8,0.896551724137931,58.83237247000001,0.759422,27.67,12662,460,0.9324565855461767,1432,0.05,12161,1.1053718328475952
0.8446215377563762,8,0.6551724137931034,59.27933942,0.757655,27.51,12755,464,0.7333333333333334,1443,0.05,12254,1.2751762866973877
0.001179351036076318,8,0.8275862068965517,58.26836976,0.7557740000000001,27.33,12854,468,0.7988459008937391,1453,0.05,12353,1.4034098386764526
0.00040429865766630367,8,0.7931034482758621,58.33881112,0.753703,27.28,12963,472,0.6865371683164027,1466,0.05,12462,1.3973761796951294
2.64223111631399e-05,8,0.7931034482758621,58.23463141000001,0.7516510000000001,27.16,13071,476,0.9824075780564989,1478,0.05,12570,1.0771520137786865
0.0027052669019339104,8,0.8620689655172413,58.517603890000004,0.749371,27.27,13191,480,0.9330341244462698,1491,0.05,12690,1.1006090641021729
7.136066363890922e-07,8,0.7931034482758621,59.82974139,0.747091,27.53,13311,484,0.8842180231441815,1503,0.05,12810,1.1366569995880127
0.6749487765424805,8,0.7241379310344828,59.72866907000002,0.7453240000000001,27.26,13404,488,0.733597723602846,1514,0.05,12903,1.5415681600570679
1.0787982435489938,8,0.7931034482758621,58.15701830999999,0.743177,27.39,13517,492,0.9307612425716343,1526,0.05,13016,1.0406112670898438
5.630377530164969,8,0.41379310344827586,59.66072732,0.740897,27.61,13637,496,0.9666666531528832,1538,0.05,13136,1.408464789390564
0.22138077012081117,8,0.9310344827586207,60.154346620000005,0.7386929999999999,27.57,13753,500,0.6669718235436043,1551,0.05,13252,1.1081223487854004
0.008669236105097304,8,0.7586206896551724,59.34742988000001,0.736755,27.39,13855,504,0.9997322187592396,1562,0.05,13354,1.0531402826309204
0.0029055185987688645,8,0.5333333333333333,58.141708,0.734798,27.22,13958,508,0.9824068061674217,1573,0.05,13457,1.1763025522232056
0.0008926087980577559,8,0.8275862068965517,60.25431796,0.7326509999999999,27.32,14071,512,0.7172333452239062,1585,0.05,13570,1.5168216228485107
0.038885574065690064,8,0.84,60.48412311,0.7307319999999999,27.33,14172,516,0.7336430796926129,1595,0.05,13671,1.3821287155151367
0.5579369627457921,8,0.8620689655172413,60.663117869999994,0.7285090000000001,27.69,14289,520,0.8508915148344468,1608,0.05,13788,1.5327203273773193
4.236667268198124,8,0.6,59.540596410000006,0.7267990000000001,27.5,14379,524,0.9666666666666667,1618,0.05,13878,1.1363847255706787
1.2148478661654478,8,0.5882352941176471,59.15780583000001,0.7249559999999999,27.37,14476,528,0.9999999999995238,1629,0.05,13975,1.149559736251831
6.432253876163719e-05,8,0.7241379310344828,59.82505693,0.7227330000000001,27.36,14593,532,0.9666665750951512,1642,0.05,14092,1.2154912948608398
1.2101393715796958,8,0.6896551724137931,60.41587082,0.720453,27.36,14713,536,0.8322513627275859,1656,0.05,14212,1.0303597450256348
1.9755372785474465,8,0.5,61.47016798,0.7188,27.13,14800,540,0.9657906117271562,1666,0.05,14299,0.9679284691810608
0.2540533586648384,8,0.7241379310344828,61.43924481,0.7167669999999999,27.0,14907,544,0.9977278929531378,1678,0.05,14406,1.2252503633499146
0.3217471521764765,8,0.41379310344827586,62.04258093000001,0.714487,27.1,15027,548,0.9999965628981512,1691,0.05,14526,1.232037901878357
0.2427260919842955,8,0.88,61.98063617999999,0.712492,26.95,15132,552,1.0,1703,0.05,14631,1.0772593021392822
3.925055906726144e-06,8,0.8620689655172413,60.84309465999999,0.7104400000000001,26.98,15240,556,0.799999847662724,1717,0.05,14739,1.5215147733688354
0.42538412252326285,8,0.6551724137931034,61.34502517,0.7081600000000001,26.98,15360,560,0.9325563529680242,1730,0.05,14859,1.2142211198806763
0.1327722600141522,8,0.8275862068965517,60.59306751,0.7062220000000001,27.07,15462,564,0.8175520050553126,1743,0.05,14961,1.2035603523254395
0.08412400515409546,8,0.6551724137931034,61.729345499999994,0.7043030000000001,27.09,15563,568,0.9999992941871886,1756,0.05,15062,1.160647988319397
0.028302636621749304,8,0.7727272727272727,61.39309490999998,0.702156,27.13,15676,572,0.7000000000000001,1771,0.05,15175,1.10783052444458
0.08940670118058298,8,0.8333333333333334,61.874588839999994,0.7000849999999998,27.14,15785,576,0.9329947238587933,1785,0.05,15284,1.3943049907684326
1.059158165335724,8,0.5333333333333333,61.96673309,0.698356,26.85,15876,580,0.9999999895295772,1796,0.05,15375,1.2702772617340088
0.0008290641233166022,8,0.6206896551724138,61.135403020000005,0.696076,26.85,15996,584,0.8175582990397093,1809,0.05,15495,1.1540942192077637
0.8407061053476742,8,0.3793103448275862,63.70580701,0.6937960000000001,27.12,16116,588,0.9333274508597187,1824,0.05,15615,1.244693636894226
0.0003861409523218156,8,0.8275862068965517,63.68000736,0.6918010000000001,27.04,16221,592,0.9666665871568317,1837,0.05,15720,1.1609688997268677
0.1852134218099652,8,0.896551724137931,62.55801292,0.689977,26.8,16317,596,0.9332985164624295,1849,0.05,15816,1.086203694343567
0.000585635853298539,8,0.8275862068965517,61.88884325,0.688153,26.6,16413,600,0.9666318392977945,1860,0.05,15912,1.2649685144424438
0.003460076731259642,8,0.72,62.88557656,0.6861010000000001,26.66,16521,604,0.9999593111259123,1872,0.05,16020,1.0445133447647095
1.571127057157761,8,0.6896551724137931,62.372863560000006,0.6839919999999999,26.74,16632,608,0.9996606953610265,1884,0.05,16131,1.3641340732574463
0.10789577680033799,8,0.7916666666666666,60.325433190000005,0.682035,26.64,16735,612,0.9666665633796155,1896,0.05,16234,1.3529763221740723
0.0008537783104142555,8,0.5714285714285714,61.08465493999999,0.680097,26.65,16837,616,0.9999999892965477,1908,0.05,16336,1.1738440990447998
0.0011400550983962409,8,0.8275862068965517,60.223399629999996,0.6779689999999999,26.6,16949,620,0.9320771950665708,1930,0.05,16448,1.1463106870651245
0.00029623723536378584,8,0.631578947368421,59.88011278,0.6760120000000001,26.73,17052,624,0.9333333333057973,1944,0.05,16551,1.375632405281067
0.8271903165873541,8,0.76,60.23213194000001,0.6740360000000001,26.8,17156,628,0.9999999999725162,1957,0.05,16655,1.2155835628509521
0.03450420793743905,8,0.896551724137931,59.60770277,0.671813,26.8,17273,632,0.8491090645576769,1972,0.05,16772,1.3223876953125
2.5620605471636744e-05,8,0.5294117647058824,60.163596260000006,0.6698179999999999,26.65,17378,636,0.8689440537845406,1985,0.05,16877,1.349295973777771
0.3514346179891496,8,0.7931034482758621,59.95063333999999,0.6676329999999999,26.93,17493,640,0.9999969735191764,2000,0.05,16992,1.0155140161514282
1.205193524405029e-05,8,0.7586206896551724,61.632086279999996,0.665353,27.06,17613,644,0.9844093200259779,2014,0.05,17112,1.3003265857696533
5.751476321006193,8,0.7586206896551724,60.72465628,0.663624,26.77,17704,648,0.9999998969231738,2023,0.05,17203,1.2585090398788452
1.3801118752252561,8,0.6206896551724138,61.844574089999995,0.6613440000000002,26.92,17824,652,0.9654886544435967,2037,0.05,17323,1.3730086088180542
0.1125238224335478,8,0.7586206896551724,62.88301442,0.659102,27.02,17942,656,0.9999993048355676,2050,0.05,17441,1.232382893562317
0.06712638710586273,8,0.8333333333333334,61.92057101999999,0.657221,26.81,18041,660,0.7999606100406115,2060,0.05,17540,1.1481289863586426
0.0004188176067528241,8,0.8333333333333334,62.89461462000001,0.6552639999999998,26.82,18144,664,0.9666626275558858,2072,0.05,17643,1.167589545249939
0.04244886124311551,8,0.4827586206896552,62.44448504000001,0.6531930000000001,26.9,18253,668,0.9333333317453381,2084,0.05,17752,1.4591225385665894
0.45548093116729815,8,0.7931034482758621,62.40140324,0.651122,26.86,18362,672,0.865319200560506,2097,0.05,17861,1.195088505744934
0.08827938298392905,8,0.6896551724137931,61.75384879000001,0.648842,26.97,18482,676,0.865613374008292,2110,0.05,17981,1.2567301988601685
4.610890203139425,8,0.7586206896551724,61.49569629000001,0.6466000000000001,27.24,18600,680,0.9999969718703431,2122,0.05,18099,1.2463911771774292
1.5400290102685474,8,0.5862068965517241,60.41687249999999,0.6445479999999999,27.12,18708,684,0.7333360698624012,2135,0.05,18207,1.238772988319397
0.028519204875895373,8,0.7586206896551724,57.690783100000004,0.6422680000000001,27.12,18828,688,0.6666666784534772,2148,0.05,18327,1.471875786781311
0.0007065024082488531,8,0.7931034482758621,59.09536422000001,0.639988,27.27,18948,692,0.9646589504454245,2161,0.05,18447,1.075674295425415
0.0016612525496318763,8,0.7931034482758621,59.33445759,0.638012,27.35,19052,696,0.966666666666483,2172,0.05,18551,1.1103005409240723
0.0100200022271503,8,0.6551724137931034,59.69187647,0.635732,27.59,19172,700,0.8319778838921023,2185,0.05,18671,1.0425246953964233
2.1228681196455166,8,0.5789473684210527,60.200934069999995,0.633737,27.56,19277,704,0.9666666531501941,2197,0.05,18776,1.289834976196289
0.13994826371508207,8,0.7931034482758621,59.578488310000004,0.6318560000000002,27.44,19376,708,0.7333340166213912,2208,0.05,18875,1.2093377113342285
0.048853977091237934,8,0.7931034482758621,60.40779279,0.62988,27.45,19480,712,0.9999651831290942,2219,0.05,18979,1.0960298776626587
0.9246023953749251,8,0.6896551724137931,60.795938050000004,0.6278279999999999,27.51,19588,716,0.6864977560102759,2233,0.05,19087,1.1199493408203125
0.00017026966247892097,8,0.8620689655172413,61.82229651000001,0.6256809999999999,27.52,19701,720,0.9654827887496723,2245,0.05,19200,1.324052095413208
0.07720323195142637,8,0.875,61.88282826,0.6238570000000001,27.45,19797,724,0.9666272648575852,2256,0.05,19296,1.035862922668457
5.804726929331412,8,0.7586206896551724,61.866123290000004,0.621691,27.55,19911,728,0.8175582990397805,2268,0.05,19410,1.443519949913025
0.007523639916268165,8,0.95,61.13868955,0.6196200000000002,27.47,20020,732,0.9827461782578529,2280,0.05,19519,1.1800377368927002
0.4324137838901264,8,0.6896551724137931,60.129280529999996,0.617739,27.41,20119,736,0.8175582990393019,2290,0.05,19618,1.3368386030197144
0.03877843904920748,8,0.7931034482758621,60.954502739999995,0.6154970000000002,27.44,20237,740,0.8669566306013617,2303,0.05,19736,1.1511353254318237
0.00839637340661611,8,0.7931034482758621,59.309330200000005,0.6132739999999999,27.41,20354,744,0.9666620684486222,2317,0.05,19853,1.1620721817016602
5.04769333872237,8,0.7586206896551724,59.995291419999994,0.611165,27.61,20465,748,0.9634691478874745,2333,0.05,19964,1.0718234777450562
0.0001961324075452864,8,0.7586206896551724,57.92620618,0.609531,27.27,20551,752,0.999999999999468,2344,0.05,20050,1.1316128969192505
4.930250282225143e-06,8,0.6896551724137931,57.214366250000005,0.607517,27.15,20657,756,0.8842249535813661,2356,0.05,20156,1.340819001197815
0.008910088645990553,8,0.7586206896551724,61.07357019999999,0.605275,27.34,20775,760,0.9657906116222127,2374,0.05,20274,1.1603864431381226
2.5940830903860895e-05,8,0.6363636363636364,60.27046858,0.603812,27.08,20852,764,0.9999999984395345,2386,0.05,20351,1.4314574003219604
2.5155146761363922,8,0.46153846153846156,60.73351117,0.602083,26.9,20943,768,0.9657906116326234,2396,0.05,20442,1.1252226829528809
0.09286803835308442,8,0.5,60.776917269999984,0.600354,26.72,21034,772,0.9999993048665368,2405,0.05,20533,1.0936554670333862
0.03679291155327754,8,0.9310344827586207,60.046666419999994,0.598663,26.41,21123,776,0.9333333332752716,2415,0.05,20622,1.1561566591262817
0.6048331616307075,8,0.5625,59.77040409,0.596725,26.25,21225,780,0.9657906116321496,2426,0.05,20724,1.097733497619629
0.0003180544147995321,8,0.7241379310344828,60.29439351999999,0.5944449999999999,26.37,21345,784,0.9657508576021213,2439,0.05,20844,1.064948558807373
0.047366274145564706,8,0.896551724137931,60.72265837999999,0.592165,26.37,21465,788,0.9666666549490187,2457,0.05,20964,1.1112133264541626
0.0048799136854372795,8,0.7931034482758621,60.07803735,0.589885,26.37,21585,792,0.7508916444314774,2470,0.05,21084,1.2167341709136963
0.0030293139712920664,8,0.8,59.78161747000001,0.587985,26.33,21685,796,0.8175512053735005,2483,0.05,21184,1.030686855316162
0.8938712420010314,8,0.7241379310344828,59.99923342,0.5857050000000001,26.33,21805,800,0.8322800401932572,2499,0.05,21304,1.1090550422668457
0.0007070691689301357,8,0.5,59.00621812,0.5837100000000002,26.33,21910,804,1.0,2512,0.05,21409,1.1463677883148193
1.4947733280629516,8,0.6896551724137931,59.50202537000001,0.5817149999999999,26.39,22015,808,0.9333333333333332,2525,0.05,21514,1.237512469291687
0.6009232066599957,8,0.7586206896551724,60.14226223,0.5795299999999999,26.5,22130,812,0.9979922837787575,2541,0.05,21629,1.3519717454910278
0.021755748119275865,8,0.8275862068965517,59.92009879000001,0.577326,26.58,22246,816,0.8175582990397793,2556,0.05,21745,1.5014501810073853
0.21550809596901926,8,0.7692307692307693,59.33713363000001,0.575255,26.54,22355,820,0.8839597897942841,2571,0.05,21854,1.2438665628433228
0.00810069765875652,8,0.7931034482758621,59.593955920000006,0.5732789999999999,26.62,22459,824,0.8019684059317166,2583,0.05,21958,1.2409615516662598
5.38951649622732,8,0.6666666666666666,59.75000953,0.5712649999999999,26.54,22565,828,0.8356455373205702,2594,0.05,22064,1.1265093088150024
0.007565367355142046,8,0.6923076923076923,61.47154506,0.569308,26.48,22668,832,0.8508916323493588,2607,0.05,22167,1.4001258611679077
0.007934593753031995,8,0.7586206896551724,60.85338914,0.5670660000000001,26.67,22786,836,0.6865370484894066,2619,0.05,22285,1.0410912036895752
2.3140511190168106e-08,8,0.7586206896551724,58.86595605,0.5651659999999998,26.49,22886,840,0.9996962059900046,2630,0.05,22385,1.11734139919281
0.00021309152846272738,8,0.8095238095238095,57.80461228999999,0.563798,26.04,22958,844,0.8643544626815164,2638,0.05,22457,1.163684606552124
1.0780944619919421,8,0.8275862068965517,56.84245828,0.5615180000000001,26.13,23078,848,0.866694557037599,2651,0.05,22577,1.3139766454696655
0.002469129417841024,8,0.27586206896551724,58.98338452,0.5592380000000001,26.47,23198,852,0.9988265449972596,2663,0.05,22697,1.400217056274414
0.018593762385071072,8,0.6206896551724138,59.22990884,0.5569580000000001,26.61,23318,856,0.9666573588614655,2677,0.05,22817,1.142762303352356
14.660520620981087,8,0.6551724137931034,56.35269737999999,0.555096,26.41,23416,860,0.8157454555303709,2689,0.05,22915,1.1705114841461182
0.20644193987284457,8,0.6206896551724138,57.56582071,0.552816,26.84,23536,864,0.9844094115944824,2705,0.05,23035,1.2460263967514038
0.00032409712014643655,8,0.8148148148148148,56.675622559999994,0.550802,26.99,23642,868,0.9999999866904767,2724,0.05,23141,1.3171600103378296
9.227644077001018e-11,8,0.8620689655172413,56.71899218999998,0.5485220000000002,27.28,23762,872,0.850891632369185,2739,0.05,23261,1.5148760080337524
5.5155383718538304e-05,8,0.6551724137931034,57.87165575999998,0.5462419999999999,27.59,23882,876,0.9999999999963748,2754,0.05,23381,1.3749427795410156
2.4351743646997828,8,0.631578947368421,58.37044073,0.544152,27.67,23992,880,0.9160709693837729,2772,0.05,23491,1.4342589378356934
0.43033181247128227,8,0.6551724137931034,57.88424227,0.5421,27.55,24100,884,0.999999213089484,2788,0.05,23599,0.9668987989425659
1.857313203129496e-07,8,0.5862068965517241,58.66589509000001,0.5399530000000001,27.48,24213,888,0.999996973522209,2804,0.05,23712,0.8908379673957825
0.8797683625015817,8,0.8275862068965517,58.08147315000001,0.5377680000000001,27.43,24328,892,0.9976826085854972,2819,0.05,23827,1.301170825958252
1.0593566052710581,8,0.5172413793103449,59.176944639999995,0.535811,27.46,24431,896,0.7333333350832062,2832,0.05,23930,1.2983300685882568
0.0004806942017727827,8,0.8275862068965517,59.05454183,0.533531,27.46,24551,900,0.9663982940449061,2848,0.05,24050,1.2720425128936768
0.16086001014208468,8,0.7931034482758621,59.497694790000004,0.531251,27.61,24671,904,0.9666632542664474,2863,0.05,24170,1.2539986371994019
0.0005990125666033824,8,0.6206896551724138,61.40648802,0.5289710000000001,27.76,24791,908,0.9643143363817112,2879,0.05,24290,1.2040174007415771
3.2718003624869336,8,0.4827586206896552,61.10847314000001,0.5269760000000001,27.66,24896,912,0.999999896610023,2893,0.05,24395,1.1719824075698853
0.0054247742793743885,8,0.8947368421052632,60.058866619999996,0.5251139999999999,27.48,24994,916,0.833637731118404,2905,0.05,24493,0.9950739741325378
7.1491865016295235e-06,8,0.9090909090909091,60.31012259,0.5232519999999999,27.37,25092,920,0.8842249552360091,2916,0.05,24591,1.374701738357544
4.207725926298731e-05,8,0.7894736842105263,60.31851030000001,0.5213709999999998,27.32,25191,924,0.9333333333301846,2929,0.05,24690,1.21901535987854
4.032325416976272,8,0.7586206896551724,59.540758399999994,0.5192240000000001,27.39,25304,928,0.9999969706215132,2941,0.05,24803,1.1107138395309448
0.7784899878403435,8,0.6206896551724138,58.48135897999999,0.517115,27.47,25415,932,0.8333189896042444,2952,0.05,24914,1.1149383783340454
0.7938200008543858,8,0.5862068965517241,59.68495107000002,0.5148350000000002,27.49,25535,936,0.999994798019987,2965,0.05,25034,1.3152837753295898
